Date,Meal_Type,Day,Month,Year,Students_Registered,Students_Present,Faculty_Present,Staff_Present,Visitors,Hostel_Students,Total_Campus_Population,Scheduled_Classes,Exam_Period,Holiday,Semester_Week,Weather,Temperature_C,Rainfall_mm,Humidity,Campus_Event,Special_Menu,Menu_Category,Meal_Price,Previous_Day_Meals_Sold,Previous_Week_Average,Meals_Sold,Meals_Prepared,Food_Waste_kg
2021-09-19,Lunch,Sunday,September,2021,1494,1285,189,81,26,971,1581,5,Yes,No,12,Sunny,37,0,67,Placement Drive,No,South Indian,51,1105,1515,1985,2059,6.58
2021-09-20,Lunch,Monday,September,2021,2412,2191,157,141,23,441,2512,6,No,No,13,Cloudy,37,0,50,No Event,No,Chinese,78,1858,639,2683,2722,5.11
2021-09-21,Breakfast,Tuesday,September,2021,1264,898,133,93,1,453,1125,7,No,No,1,Sunny,21,0,70,No Event,No,Continental,98,500,1996,687,710,3.21
2021-09-22,Breakfast,Wednesday,September,2021,1773,1342,182,52,11,791,1587,2,No,No,4,Sunny,22,0,81,Cultural Fest,No,South Indian,54,603,623,1396,1528,14.79
2021-09-23,Breakfast,Thursday,September,2021,1664,1570,118,143,12,482,1843,3,No,No,5,Rainy,18,47,48,No Event,No,Indian,56,1932,1210,1163,1203,5.32
2021-09-24,Lunch,Friday,September,2021,1457,1376,164,93,26,502,1659,5,No,No,4,Sunny,37,0,69,No Event,No,Fast Food,66,1849,888,1888,2028,18.32
2021-09-25,Dinner,Saturday,September,2021,2203,1579,197,118,19,370,1913,6,Yes,No,11,Sunny,29,0,41,Convocation,No,Chinese,85,1057,1643,1526,1641,10.08
2021-09-26,Breakfast,Sunday,September,2021,1833,1227,134,100,46,482,1507,7,No,No,13,Sunny,21,0,80,No Event,No,South Indian,92,2046,2356,1102,1178,6.74
2021-09-27,Lunch,Monday,September,2021,1409,1030,90,110,47,472,1277,3,No,No,8,Sunny,18,0,85,No Event,Yes,Indian,84,561,2200,1496,1516,2.39
2021-09-28,Breakfast,Tuesday,September,2021,1288,990,193,100,36,841,1319,5,No,No,4,Cloudy,27,0,55,Placement Drive,No,Chinese,76,985,2470,994,1130,14.64
2021-09-29,Dinner,Wednesday,September,2021,1227,959,153,82,33,654,1227,2,No,No,7,Sunny,24,0,67,No Event,No,Fast Food,45,1067,943,856,918,7.67
2021-09-30,Breakfast,Thursday,September,2021,1437,1200,158,69,5,453,1432,7,Yes,No,13,Sunny,25,0,60,Cultural Fest,No,Chinese,55,1966,1225,1356,1397,3.95
2021-10-01,Lunch,Friday,October,2021,1535,1411,109,79,7,900,1606,5,No,No,7,Cloudy,25,0,46,Cultural Fest,No,Fast Food,64,1254,1747,2397,2438,4.36
2021-10-02,Lunch,Saturday,October,2021,1262,945,187,93,20,684,1245,6,No,Yes,14,Sunny,37,0,80,No Event,No,Continental,88,869,1980,254,354,10.62
2021-10-03,Lunch,Sunday,October,2021,1699,1537,198,135,38,610,1908,2,No,No,17,Cloudy,25,0,47,No Event,No,Continental,92,2490,1895,1760,1838,7.19
2021-10-04,Lunch,Monday,October,2021,1990,1349,160,135,20,324,1664,2,No,No,17,Sunny,20,0,85,Sports Day,Yes,Chinese,68,1574,1648,2369,2412,4.79
2021-10-05,Lunch,Tuesday,October,2021,1791,1186,197,78,44,397,1505,7,No,No,17,Rainy,24,33,89,No Event,Yes,Fast Food,48,1380,1624,1982,2074,9.39
2021-10-06,Lunch,Wednesday,October,2021,2274,1821,135,70,5,853,2031,2,No,No,16,Sunny,28,0,75,No Event,No,Chinese,103,2308,1299,2113,2214,8.25
2021-10-07,Breakfast,Thursday,October,2021,2335,1559,108,131,40,599,1838,4,No,No,6,Cloudy,24,0,77,No Event,No,Indian,69,1910,1382,1210,1330,16.77
2021-10-08,Breakfast,Friday,October,2021,1500,1151,96,102,43,368,1392,6,No,No,11,Sunny,23,0,56,No Event,Yes,Fast Food,119,1314,1708,1186,1311,17.3
2021-10-09,Lunch,Saturday,October,2021,2313,2125,112,60,29,660,2326,3,No,No,1,Sunny,35,0,78,No Event,No,South Indian,88,1300,1376,2542,2648,10.44
2021-10-10,Breakfast,Sunday,October,2021,1428,1031,181,59,9,362,1280,2,No,No,6,Sunny,36,0,45,Placement Drive,No,Chinese,54,2383,2152,958,978,2.09
2021-10-11,Breakfast,Monday,October,2021,1349,1162,100,84,10,959,1356,6,No,No,8,Sunny,28,0,74,No Event,No,Continental,115,1941,1236,726,760,5.03
2021-10-12,Lunch,Tuesday,October,2021,2361,1748,190,75,0,794,2013,4,No,No,12,Sunny,25,0,58,No Event,No,Continental,109,525,1594,1844,1989,18.74
2021-10-13,Dinner,Wednesday,October,2021,2358,1564,194,93,9,723,1860,4,Yes,No,3,Cloudy,32,0,70,No Event,No,Continental,101,773,877,1089,1201,15.25
2021-10-14,Lunch,Thursday,October,2021,1726,1410,157,53,24,679,1644,7,Yes,No,10,Cloudy,31,0,88,No Event,No,South Indian,114,1378,2417,1983,2098,11.43
2021-10-15,Breakfast,Friday,October,2021,1532,1379,89,123,15,554,1606,2,No,No,10,Cloudy,30,0,43,Cultural Fest,No,Indian,50,2295,1136,1343,1390,6.48
2021-10-16,Breakfast,Saturday,October,2021,1373,1061,185,106,18,560,1370,6,No,No,8,Sunny,25,0,64,Convocation,No,Fast Food,59,854,1781,1324,1357,4.54
2021-10-17,Dinner,Sunday,October,2021,2436,2034,166,88,9,428,2297,4,No,No,6,Sunny,20,0,75,No Event,Yes,Chinese,56,780,1939,1511,1651,20.31
2021-10-18,Breakfast,Monday,October,2021,1260,1159,182,129,46,822,1516,2,No,No,4,Rainy,29,29,71,Sports Day,No,South Indian,51,500,1923,1240,1355,16.65
2021-10-19,Breakfast,Tuesday,October,2021,2284,2025,118,90,13,721,2246,7,No,No,9,Rainy,20,42,80,No Event,No,Continental,104,2285,2451,1308,1358,5.01
2021-10-20,Lunch,Wednesday,October,2021,2018,1429,157,143,2,828,1731,5,Yes,No,15,Cloudy,20,0,79,No Event,No,Chinese,80,2263,917,2018,2153,18.62
2021-10-21,Lunch,Thursday,October,2021,1723,1499,126,116,3,879,1744,5,No,No,16,Rainy,37,53,45,Cultural Fest,No,South Indian,114,532,738,2426,2460,3.7
2021-10-22,Lunch,Friday,October,2021,1415,1132,165,147,39,715,1483,5,Yes,No,2,Sunny,28,0,51,No Event,No,Continental,47,2156,2135,1445,1493,5.2
2021-10-23,Breakfast,Saturday,October,2021,1823,1592,131,138,32,304,1893,3,No,No,4,Sunny,18,0,42,No Event,No,South Indian,103,1654,2222,1336,1372,5.06
2021-10-24,Breakfast,Sunday,October,2021,1777,1418,120,85,19,505,1642,6,No,No,2,Rainy,33,70,56,No Event,No,Fast Food,73,2331,1608,1183,1293,15.61
2021-10-25,Dinner,Monday,October,2021,1893,1303,171,53,14,768,1541,7,No,No,8,Cloudy,21,0,87,No Event,No,South Indian,51,745,2090,914,943,3.35
2021-10-26,Breakfast,Tuesday,October,2021,1622,1331,126,123,6,381,1586,5,No,No,11,Sunny,27,0,62,No Event,No,Indian,55,1128,2220,997,1116,10.86
2021-10-27,Lunch,Wednesday,October,2021,1915,1527,152,62,43,366,1784,4,No,No,6,Rainy,29,31,82,No Event,No,Fast Food,53,2350,2309,1997,2134,11.89
2021-10-28,Lunch,Thursday,October,2021,2429,1956,166,119,2,566,2243,3,No,No,10,Sunny,35,0,65,No Event,No,South Indian,89,752,1796,2465,2580,16.58
2021-10-29,Lunch,Friday,October,2021,2328,2127,150,56,26,774,2359,5,No,No,4,Sunny,37,0,53,No Event,Yes,South Indian,89,1419,2330,2940,2974,4.77
2021-10-30,Lunch,Saturday,October,2021,1953,1793,167,77,36,785,2073,2,No,No,3,Sunny,28,0,48,No Event,No,Indian,110,1833,602,2025,2074,5.47
2021-10-31,Breakfast,Sunday,October,2021,1946,1529,122,108,28,452,1787,4,No,No,12,Sunny,37,0,63,Sports Day,No,Continental,68,2442,1623,1173,1246,7.85
2021-11-01,Lunch,Monday,November,2021,1887,1484,116,86,25,853,1711,3,No,No,1,Sunny,33,0,43,No Event,No,Continental,94,1833,1081,1523,1550,2.3
2021-11-02,Dinner,Tuesday,November,2021,1922,1546,152,64,26,786,1788,3,No,No,14,Sunny,37,0,72,No Event,No,Fast Food,50,2105,1817,1087,1206,12.27
2021-11-03,Dinner,Wednesday,November,2021,1946,1568,143,79,24,890,1814,4,No,No,11,Sunny,32,0,89,No Event,Yes,Continental,55,2364,2446,1071,1218,12.88
2021-11-04,Breakfast,Thursday,November,2021,1441,1347,181,123,39,870,1690,5,No,No,8,Rainy,22,21,85,No Event,No,Continental,47,772,2012,916,1012,13.6
2021-11-05,Breakfast,Friday,November,2021,1864,1574,150,61,42,928,1827,7,No,No,13,Sunny,36,0,79,Convocation,No,South Indian,100,1987,1390,1692,1724,4.62
2021-11-06,Dinner,Saturday,November,2021,1907,1398,139,130,29,347,1696,7,Yes,No,2,Rainy,34,25,58,Sports Day,No,Chinese,90,958,607,1279,1354,6.14
2021-11-07,Lunch,Sunday,November,2021,1634,1322,166,79,43,323,1610,2,No,No,6,Sunny,21,0,47,Cultural Fest,Yes,Indian,73,937,1818,2346,2436,12.21
2021-11-08,Dinner,Monday,November,2021,1980,1659,104,50,19,674,1832,2,No,No,14,Rainy,36,15,50,No Event,No,Indian,106,963,1755,1041,1139,13.91
2021-11-09,Breakfast,Tuesday,November,2021,1683,1416,198,85,6,656,1705,7,No,No,4,Sunny,18,0,60,No Event,No,Fast Food,44,1631,1761,1275,1315,4.5
2021-11-10,Lunch,Wednesday,November,2021,1583,1306,189,137,28,332,1660,7,No,Yes,2,Sunny,21,0,45,No Event,No,Continental,48,846,1959,386,442,5.64
2021-11-11,Lunch,Thursday,November,2021,1369,962,194,70,45,771,1271,2,No,Yes,3,Sunny,28,0,56,No Event,No,Fast Food,70,2319,2011,364,400,4.88
2021-11-12,Lunch,Friday,November,2021,2220,1465,101,81,33,474,1680,3,Yes,No,7,Cloudy,32,0,41,No Event,No,Chinese,94,2222,2089,1951,2077,13.21
2021-11-13,Lunch,Saturday,November,2021,2149,1614,197,112,25,864,1948,5,No,No,4,Rainy,28,18,47,No Event,No,Continental,74,1568,1274,1730,1876,14.81
2021-11-14,Breakfast,Sunday,November,2021,2068,1609,122,131,26,984,1888,7,No,No,15,Sunny,24,0,71,Placement Drive,No,Chinese,71,2097,2014,1319,1393,9.15
2021-11-15,Lunch,Monday,November,2021,1522,1017,150,62,43,797,1272,7,No,No,12,Rainy,37,64,42,No Event,No,Continental,119,2063,2350,1176,1292,11.96
2021-11-16,Breakfast,Tuesday,November,2021,2047,1831,149,86,8,612,2074,4,No,No,8,Sunny,19,0,83,No Event,Yes,Chinese,80,2136,1598,1551,1572,2.39
2021-11-17,Lunch,Wednesday,November,2021,2455,1849,115,93,21,497,2078,6,No,No,8,Cloudy,31,0,73,Placement Drive,No,Fast Food,83,2037,658,2523,2584,8.29
2021-11-18,Dinner,Thursday,November,2021,1895,1751,125,70,11,302,1957,2,No,No,7,Rainy,23,40,52,Convocation,No,Fast Food,118,1494,2160,1575,1599,2.03
2021-11-19,Lunch,Friday,November,2021,1558,1084,101,67,5,348,1257,4,No,No,6,Cloudy,22,0,62,No Event,No,Indian,97,1739,1877,1256,1294,5.35
2021-11-20,Dinner,Saturday,November,2021,2498,1666,114,95,5,313,1880,7,Yes,No,16,Sunny,18,0,52,No Event,Yes,Fast Food,108,900,1885,1486,1632,14.56
2021-11-21,Breakfast,Sunday,November,2021,1231,978,192,96,26,703,1292,7,Yes,No,15,Sunny,22,0,63,No Event,No,South Indian,109,1540,1875,992,1083,13.57
2021-11-22,Lunch,Monday,November,2021,1376,972,126,75,18,493,1191,4,Yes,No,6,Sunny,30,0,49,No Event,No,South Indian,80,1941,1368,1451,1587,11.69
2021-11-23,Dinner,Tuesday,November,2021,2116,1970,112,54,5,559,2141,7,No,No,13,Sunny,27,0,68,No Event,No,Chinese,112,1709,948,1260,1329,8.19
2021-11-24,Breakfast,Wednesday,November,2021,1264,825,164,54,48,546,1091,2,No,No,9,Sunny,32,0,67,No Event,Yes,Continental,96,1261,1064,778,884,9.65
2021-11-25,Breakfast,Thursday,November,2021,1226,948,154,80,16,874,1198,6,No,No,12,Sunny,36,0,75,Cultural Fest,No,Fast Food,50,1292,1952,1156,1201,4.15
2021-11-26,Lunch,Friday,November,2021,1467,1361,92,77,28,731,1558,3,No,No,16,Sunny,29,0,55,No Event,No,Fast Food,74,822,708,1788,1839,5.25
2021-11-27,Breakfast,Saturday,November,2021,1796,1374,135,126,22,866,1657,3,No,Yes,7,Rainy,20,56,40,No Event,No,Fast Food,106,1044,1252,295,411,16.29
2021-11-28,Lunch,Sunday,November,2021,2211,1498,146,124,16,780,1784,5,No,No,8,Rainy,29,28,47,Sports Day,No,Chinese,75,2367,1851,2149,2275,18.75
2021-11-29,Dinner,Monday,November,2021,1265,937,92,114,20,557,1163,7,No,No,1,Sunny,25,0,87,Convocation,No,Fast Food,87,654,2411,936,1059,13.19
2021-11-30,Lunch,Tuesday,November,2021,1332,1064,129,137,9,834,1339,3,No,No,11,Rainy,29,39,87,No Event,No,Indian,95,546,1575,1359,1471,11.97
2021-12-01,Breakfast,Wednesday,December,2021,2115,1492,199,62,42,407,1795,4,Yes,No,9,Cloudy,31,0,89,No Event,No,Indian,89,2050,2142,1279,1369,11.0
2021-12-02,Lunch,Thursday,December,2021,1281,1011,184,67,7,475,1269,3,Yes,Yes,13,Sunny,24,0,41,No Event,No,South Indian,78,2336,797,375,466,10.34
2021-12-03,Lunch,Friday,December,2021,2181,1964,136,73,13,768,2186,5,Yes,No,3,Sunny,28,0,83,No Event,No,Fast Food,72,1970,875,2709,2856,14.36
2021-12-04,Breakfast,Saturday,December,2021,2321,2116,177,78,30,826,2401,4,No,No,17,Cloudy,20,0,49,No Event,No,Fast Food,79,1625,1182,1877,1920,4.12
2021-12-05,Lunch,Sunday,December,2021,1784,1185,107,77,17,451,1386,4,No,No,9,Rainy,36,32,76,No Event,No,Continental,112,1475,908,1224,1308,12.14
2021-12-06,Lunch,Monday,December,2021,1526,1065,183,94,46,575,1388,6,No,No,16,Sunny,21,0,82,No Event,No,Indian,99,1665,1881,1450,1562,10.16
2021-12-07,Lunch,Tuesday,December,2021,1741,1275,177,135,29,337,1616,7,No,No,7,Rainy,26,44,58,No Event,Yes,South Indian,111,1175,777,2061,2117,5.15
2021-12-08,Breakfast,Wednesday,December,2021,2348,1945,175,133,17,580,2270,2,No,No,15,Cloudy,29,0,66,No Event,No,Chinese,60,2457,1292,1567,1677,14.68
2021-12-09,Lunch,Thursday,December,2021,1409,1068,166,60,24,897,1318,2,No,No,5,Rainy,32,46,49,Sports Day,No,South Indian,87,1933,2410,1614,1739,18.57
2021-12-10,Breakfast,Friday,December,2021,1332,1203,167,100,48,730,1518,2,No,No,2,Rainy,24,18,87,No Event,No,Chinese,46,551,626,1063,1119,4.78
2021-12-11,Breakfast,Saturday,December,2021,1356,1172,144,108,36,891,1460,5,No,No,7,Sunny,37,0,86,No Event,Yes,South Indian,89,1093,1189,1207,1281,10.12
2021-12-12,Dinner,Sunday,December,2021,2074,1410,103,133,24,619,1670,3,No,No,15,Sunny,32,0,75,No Event,No,Chinese,105,1487,1407,982,1114,15.41
2021-12-13,Lunch,Monday,December,2021,1581,1323,146,62,29,470,1560,2,No,No,6,Sunny,27,0,81,No Event,No,Continental,111,2308,1755,1423,1514,7.73
2021-12-14,Breakfast,Tuesday,December,2021,2245,1535,160,96,29,370,1820,3,No,No,8,Sunny,33,0,60,Cultural Fest,No,Fast Food,48,2213,1399,1742,1776,4.91
2021-12-15,Breakfast,Wednesday,December,2021,2173,1578,86,137,35,387,1836,2,No,No,12,Sunny,36,0,47,No Event,Yes,Fast Food,92,2468,873,1606,1732,10.76
2021-12-16,Breakfast,Thursday,December,2021,1794,1261,153,92,10,356,1516,6,Yes,No,3,Sunny,21,0,49,No Event,No,Fast Food,109,1889,1244,1345,1464,14.68
2021-12-17,Breakfast,Friday,December,2021,1671,1172,162,73,47,466,1454,3,No,No,7,Rainy,28,41,44,No Event,No,Chinese,111,1972,959,1038,1143,12.95
2021-12-18,Breakfast,Saturday,December,2021,1433,1196,103,97,38,930,1434,5,No,No,17,Rainy,36,49,45,Placement Drive,No,Chinese,46,1999,1397,1044,1132,11.09
2021-12-19,Breakfast,Sunday,December,2021,1771,1450,88,112,26,535,1676,7,No,No,15,Sunny,30,0,66,No Event,No,Indian,88,2144,805,1112,1224,15.25
2021-12-20,Lunch,Monday,December,2021,1970,1384,193,66,15,697,1658,7,Yes,Yes,11,Rainy,30,5,87,No Event,No,Fast Food,63,1862,2457,519,603,11.11
2021-12-21,Lunch,Tuesday,December,2021,2385,2258,94,118,37,619,2507,5,Yes,No,3,Sunny,25,0,49,No Event,No,Continental,72,2258,2361,2495,2555,5.27
2021-12-22,Lunch,Wednesday,December,2021,1500,1164,192,103,31,831,1490,3,No,Yes,6,Sunny,35,0,73,No Event,No,Continental,116,1594,685,304,353,6.35
2021-12-23,Lunch,Thursday,December,2021,1505,1022,135,143,28,306,1328,7,Yes,No,17,Sunny,21,0,72,Sports Day,No,Fast Food,69,522,696,1923,1980,4.66
2021-12-24,Breakfast,Friday,December,2021,1201,824,165,63,9,757,1061,5,No,No,10,Sunny,23,0,45,No Event,No,Fast Food,91,1647,2010,756,871,15.98
2021-12-25,Dinner,Saturday,December,2021,1470,1212,96,64,29,537,1401,4,No,Yes,10,Cloudy,32,0,43,No Event,No,Indian,116,1131,1749,197,328,13.72
2021-12-26,Dinner,Sunday,December,2021,1620,1528,98,122,10,750,1758,5,No,Yes,3,Sunny,37,0,83,No Event,No,Chinese,94,2308,1861,224,265,5.45
2021-12-27,Dinner,Monday,December,2021,2366,1943,88,127,14,413,2172,6,No,No,16,Sunny,31,0,56,No Event,No,South Indian,90,958,2441,1281,1394,12.31
2021-12-28,Dinner,Tuesday,December,2021,1899,1775,143,59,43,791,2020,6,No,No,10,Sunny,22,0,46,No Event,Yes,Chinese,65,2475,2490,1371,1408,2.97
2021-12-29,Dinner,Wednesday,December,2021,2063,1615,136,71,22,608,1844,3,No,No,17,Rainy,26,61,71,Sports Day,Yes,Indian,55,856,1206,1392,1446,6.38
2021-12-30,Lunch,Thursday,December,2021,2159,1685,117,144,47,748,1993,5,No,No,9,Sunny,25,0,53,No Event,No,Indian,100,2422,774,1929,1999,7.52
2021-12-31,Breakfast,Friday,December,2021,2193,1754,162,62,22,457,2000,3,No,No,13,Sunny,29,0,68,Placement Drive,No,South Indian,54,2410,1731,1457,1486,3.05
2022-01-01,Lunch,Saturday,January,2022,2209,1898,87,130,49,698,2164,2,No,No,6,Rainy,22,62,76,No Event,No,Fast Food,77,634,1831,2551,2620,7.39
2022-01-02,Lunch,Sunday,January,2022,2078,1579,85,114,6,938,1784,4,No,Yes,13,Sunny,19,0,50,No Event,Yes,Chinese,71,1076,1026,488,592,13.65
2022-01-03,Lunch,Monday,January,2022,1891,1719,128,63,13,502,1923,3,No,Yes,13,Sunny,29,0,71,Placement Drive,No,South Indian,52,723,937,489,612,13.09
2022-01-04,Lunch,Tuesday,January,2022,2066,1361,181,93,8,881,1643,3,No,No,5,Rainy,18,74,43,No Event,No,Fast Food,101,2321,1014,1836,1924,11.97
2022-01-05,Breakfast,Wednesday,January,2022,2260,1767,124,88,27,753,2006,3,No,No,16,Sunny,26,0,53,Convocation,No,South Indian,73,1111,2024,1870,1952,7.44
2022-01-06,Lunch,Thursday,January,2022,1306,1049,100,84,5,419,1238,7,No,No,11,Sunny,18,0,74,No Event,Yes,South Indian,79,1572,1862,1613,1644,2.77
2022-01-07,Dinner,Friday,January,2022,2320,1930,199,114,42,964,2285,3,No,No,11,Cloudy,32,0,48,Cultural Fest,Yes,South Indian,56,2304,1772,1969,2054,7.1
2022-01-08,Lunch,Saturday,January,2022,1480,1084,172,76,44,834,1376,7,Yes,Yes,17,Sunny,19,0,70,Placement Drive,No,Indian,118,1259,2374,354,442,9.64
2022-01-09,Lunch,Sunday,January,2022,2333,1815,113,94,21,951,2043,6,No,No,13,Cloudy,20,0,64,Cultural Fest,No,Continental,100,1111,2470,2320,2441,15.33
2022-01-10,Breakfast,Monday,January,2022,1748,1390,91,106,17,923,1604,4,No,No,4,Sunny,25,0,76,No Event,No,South Indian,84,606,906,1160,1300,19.75
2022-01-11,Lunch,Tuesday,January,2022,1751,1498,118,71,43,949,1730,2,No,Yes,14,Sunny,23,0,79,No Event,No,Chinese,89,1520,1318,436,551,17.16
2022-01-12,Dinner,Wednesday,January,2022,1387,1223,175,83,37,479,1518,4,No,No,13,Sunny,26,0,51,No Event,No,Chinese,48,1448,2049,871,912,5.61
2022-01-13,Lunch,Thursday,January,2022,1951,1700,85,58,21,930,1864,3,Yes,No,3,Sunny,29,0,88,Sports Day,No,Fast Food,67,1366,1600,2686,2736,7.03
2022-01-14,Lunch,Friday,January,2022,2069,1556,160,99,8,941,1823,6,No,Yes,2,Cloudy,37,0,65,No Event,No,Fast Food,82,1539,1463,525,612,11.74
2022-01-15,Lunch,Saturday,January,2022,1218,1156,111,103,17,999,1387,2,No,No,4,Sunny,25,0,64,No Event,No,Continental,116,736,965,1252,1289,4.96
2022-01-16,Lunch,Sunday,January,2022,2058,1861,139,107,20,811,2127,7,No,No,10,Cloudy,21,0,70,No Event,No,Chinese,88,974,2490,2201,2350,13.14
2022-01-17,Breakfast,Monday,January,2022,2484,1808,87,149,14,792,2058,3,No,No,1,Rainy,32,23,50,No Event,No,South Indian,60,1628,2192,1444,1542,10.78
2022-01-18,Lunch,Tuesday,January,2022,2184,1547,117,145,8,892,1817,7,No,No,4,Cloudy,30,0,41,No Event,Yes,South Indian,77,2079,1937,2357,2431,7.67
2022-01-19,Lunch,Wednesday,January,2022,1609,1197,172,111,41,626,1521,3,No,Yes,2,Sunny,28,0,48,No Event,No,Chinese,83,1557,1837,394,448,6.33
2022-01-20,Lunch,Thursday,January,2022,1683,1322,174,87,1,696,1584,5,No,No,9,Cloudy,30,0,47,No Event,Yes,Continental,115,2162,2004,1625,1717,10.86
2022-01-21,Lunch,Friday,January,2022,1823,1650,98,133,13,885,1894,4,No,Yes,9,Cloudy,30,0,56,No Event,No,Fast Food,91,1116,2421,507,531,3.31
2022-01-22,Dinner,Saturday,January,2022,1855,1638,196,76,20,811,1930,4,No,No,2,Sunny,37,0,58,No Event,No,South Indian,90,1554,771,1167,1299,11.65
2022-01-23,Breakfast,Sunday,January,2022,1967,1780,134,113,42,937,2069,4,Yes,No,10,Cloudy,24,0,48,No Event,No,Indian,83,589,1596,1510,1537,3.65
2022-01-24,Dinner,Monday,January,2022,1217,890,88,52,44,967,1074,5,No,No,8,Rainy,30,35,75,Placement Drive,No,Continental,117,1933,973,505,602,13.88
2022-01-25,Breakfast,Tuesday,January,2022,1383,1145,131,60,33,482,1369,6,No,No,8,Rainy,21,39,54,Sports Day,No,South Indian,59,2427,2251,1079,1157,7.26
2022-01-26,Lunch,Wednesday,January,2022,1604,1178,107,73,6,405,1364,6,No,No,17,Cloudy,33,0,68,Placement Drive,Yes,Chinese,94,1421,1994,1701,1737,5.04
2022-01-27,Breakfast,Thursday,January,2022,1998,1364,141,78,14,797,1597,6,No,No,2,Sunny,21,0,89,Cultural Fest,Yes,Chinese,90,1203,1007,1675,1769,9.27
2022-01-28,Lunch,Friday,January,2022,2354,2013,127,118,38,633,2296,7,No,No,8,Rainy,24,74,51,No Event,No,South Indian,97,694,2291,2562,2670,10.05
2022-01-29,Lunch,Saturday,January,2022,1678,1162,193,146,11,958,1512,2,No,No,16,Sunny,23,0,40,No Event,Yes,Continental,109,1837,1258,1542,1568,2.5
2022-01-30,Breakfast,Sunday,January,2022,1207,1026,194,57,6,673,1283,5,No,No,13,Sunny,18,0,42,Placement Drive,No,Indian,114,2179,2348,874,989,10.27
2022-01-31,Lunch,Monday,January,2022,1904,1607,118,68,4,300,1797,5,No,No,15,Sunny,28,0,67,No Event,No,Chinese,94,1913,1545,1846,1910,8.68
2022-02-01,Dinner,Tuesday,February,2022,2359,2106,183,117,46,774,2452,6,Yes,Yes,6,Sunny,33,0,68,No Event,No,Chinese,87,1902,2317,385,534,19.36
2022-02-02,Breakfast,Wednesday,February,2022,1730,1196,132,148,38,751,1514,6,Yes,Yes,11,Cloudy,30,0,76,Cultural Fest,Yes,Continental,49,694,2234,403,464,5.37
2022-02-03,Lunch,Thursday,February,2022,2112,1869,174,143,22,483,2208,6,No,No,13,Rainy,34,53,73,Convocation,No,Indian,91,2456,1024,2833,2879,3.82
2022-02-04,Lunch,Friday,February,2022,1888,1793,142,118,27,387,2080,5,No,No,5,Sunny,37,0,83,No Event,No,South Indian,66,1512,2275,2285,2397,15.16
2022-02-05,Lunch,Saturday,February,2022,2234,2022,98,97,33,784,2250,6,No,No,12,Sunny,33,0,74,Placement Drive,Yes,Chinese,63,538,1384,2836,2906,9.96
2022-02-06,Breakfast,Sunday,February,2022,1752,1533,112,89,24,898,1758,4,No,No,13,Sunny,29,0,51,No Event,No,Fast Food,80,1696,1152,1301,1393,8.34
2022-02-07,Breakfast,Monday,February,2022,1645,1396,143,116,1,880,1656,6,No,No,16,Cloudy,36,0,51,No Event,No,Continental,70,1370,1124,1011,1049,4.55
2022-02-08,Breakfast,Tuesday,February,2022,2337,1814,105,65,8,639,1992,4,Yes,No,3,Sunny,34,0,72,Placement Drive,No,Indian,59,2376,2087,1463,1524,7.27
2022-02-09,Breakfast,Wednesday,February,2022,1905,1655,124,113,33,921,1925,3,No,No,5,Rainy,28,79,89,No Event,No,Chinese,47,1204,1111,1368,1390,2.64
2022-02-10,Breakfast,Thursday,February,2022,1395,1209,80,57,45,471,1391,3,No,No,7,Cloudy,31,0,89,No Event,No,Continental,101,858,1262,784,905,10.12
2022-02-11,Lunch,Friday,February,2022,2059,1728,154,54,46,677,1982,5,No,No,9,Rainy,18,71,43,Sports Day,No,Fast Food,95,993,2381,2635,2713,6.3
2022-02-12,Dinner,Saturday,February,2022,1827,1623,145,148,31,476,1947,2,Yes,No,10,Sunny,20,0,53,Sports Day,Yes,Indian,101,602,1424,1507,1651,15.98
2022-02-13,Dinner,Sunday,February,2022,2180,1710,196,121,11,910,2038,7,No,No,17,Sunny,31,0,50,No Event,Yes,South Indian,101,1315,1864,1402,1486,6.8
2022-02-14,Lunch,Monday,February,2022,1829,1255,114,149,18,335,1536,3,No,No,14,Cloudy,30,0,81,No Event,No,Fast Food,58,1049,1896,1727,1848,15.85
2022-02-15,Breakfast,Tuesday,February,2022,2388,1952,156,74,46,752,2228,5,Yes,No,14,Sunny,37,0,79,No Event,Yes,Chinese,60,1205,935,1889,1984,8.04
2022-02-16,Breakfast,Wednesday,February,2022,2475,1805,182,102,37,524,2126,5,No,No,15,Sunny,27,0,70,No Event,Yes,Fast Food,95,2484,1713,1852,1976,11.12
2022-02-17,Lunch,Thursday,February,2022,1243,951,177,98,9,592,1235,4,No,No,5,Rainy,20,5,83,No Event,No,Continental,104,1368,2038,1035,1129,12.42
2022-02-18,Breakfast,Friday,February,2022,1688,1106,177,121,9,772,1413,4,No,No,4,Rainy,27,5,81,No Event,No,South Indian,111,666,2209,992,1139,20.86
2022-02-19,Lunch,Saturday,February,2022,1380,1055,178,70,34,552,1337,6,No,No,1,Sunny,27,0,74,No Event,Yes,Continental,74,725,1184,1366,1414,4.52
2022-02-20,Lunch,Sunday,February,2022,2300,2053,175,100,40,350,2368,7,No,No,16,Sunny,21,0,41,No Event,No,Fast Food,64,1686,1162,2752,2798,6.48
2022-02-21,Lunch,Monday,February,2022,1573,1278,124,95,36,592,1533,3,No,No,7,Rainy,24,32,56,No Event,No,Chinese,115,1469,701,1575,1655,7.14
